SR1, 2000-01-01, 1, 94.0  
SR1, 2000-02-01, 1, 69.0  
SR1, 2000-03-01, 1, 80.0  
SR1, 2000-04-01, 1, 65.0  
SR1, 2000-05-01, 1, 55.0  
SR1, 2000-06-01, 1, 45.0  
SR1, 2000-07-01, 1, 39.0  
SR1, 2000-08-01, 1, 43.0  
SR1, 2000-09-01, 1, 60.0  
SR1, 2000-10-01, 1, 70.0  
SR1, 2000-11-01, 1, 85.0  
SR1, 2000-12-01, 1, 110.0 
SR1, 2001-01-01, 1, 134.0 
SR1, 2001-02-01, 1, 76.0  
SR1, 2001-03-01, 1, 41.0  
SR1, 2001-04-01, 1, 89.0  
SR1, 2001-05-01, 1, 77.0  
SR1, 2001-06-01, 1, 45.0  
SR1, 2001-07-01, 1, 26.0  
SR1, 2001-08-01, 1, 38.0  
SR1, 2001-09-01, 1, 50.0  
SR1, 2001-10-01, 1, 73.0  
SR1, 2001-11-01, 1, 52.0  
SR1, 2001-12-01, 1, 96.0  
SR2, 2000-01-01, 1, 78.0  
SR2, 2000-02-01, 1, 86.0  
SR2, 2000-03-01, 1, 91.0  
SR2, 2000-04-01, 1, 46.0  
SR2, 2000-05-01, 1, 37.0  
SR2, 2000-06-01, 1, 54.0  
SR2, 2000-07-01, 1, 46.0  
SR2, 2000-08-01, 1, 35.0  
SR2, 2000-09-01, 1, 59.0  
SR2, 2000-10-01, 1, 74.0  
SR2, 2000-11-01, 1, 45.0  
SR2, 2000-12-01, 1, 130.0 
SR2, 2001-01-01, 1, 48.0  
SR2, 2001-02-01, 1, 124.0 
SR2, 2001-03-01, 1, 133.0 
SR2, 2001-04-01, 1, 25.0  
SR2, 2001-05-01, 1, 29.0  
SR2, 2001-06-01, 1, 75.0  
SR2, 2001-07-01, 1, 45.0  
SR2, 2001-08-01, 1, 26.0  
SR2, 2001-09-01, 1, 47.0  
SR2, 2001-10-01, 1, 95.0  
SR2, 2001-11-01, 1, 37.0  
SR2, 2001-12-01, 1, 85.0  
SR3, 2000-01-01, 1, 88.0  
SR3, 2000-02-01, 1, 66.0  
SR3, 2000-03-01, 1, 45.0  
SR3, 2000-04-01, 1, 53.0  
SR3, 2000-05-01, 1, 77.0  
SR3, 2000-06-01, 1, 48.0  
SR3, 2000-07-01, 1, 23.0  
SR3, 2000-08-01, 1, 39.0  
SR3, 2000-09-01, 1, 85.0  
SR3, 2000-10-01, 1, 71.0  
SR3, 2000-11-01, 1, 89.0  
SR3, 2000-12-01, 1, 79.0  
SR3, 2001-01-01, 1, 118.0 
SR3, 2001-02-01, 1, 45.0  
SR3, 2001-03-01, 1, 64.0  
SR3, 2001-04-01, 1, 30.0  
SR3, 2001-05-01, 1, 50.0  
SR3, 2001-06-01, 1, 38.0  
SR3, 2001-07-01, 1, 28.0  
SR3, 2001-08-01, 1, 45.0  
SR3, 2001-09-01, 1, 86.0  
SR3, 2001-10-01, 1, 105.0 
SR3, 2001-11-01, 1, 97.0  
SR3, 2001-12-01, 1, 84.0  
SR4, 2000-01-01, 1,  55.0  
SR4, 2000-02-01, 1,  82.0  
SR4, 2000-03-01, 1,  61.0  
SR4, 2000-04-01, 1,  75.0  
SR4, 2000-05-01, 1,  58.0  
SR4, 2000-06-01, 1,  49.0  
SR4, 2000-07-01, 1,  57.0  
SR4, 2000-08-01, 1,  47.0  
SR4, 2000-09-01, 1,  73.0  
SR4, 2000-10-01, 1,  38.0  
SR4, 2000-11-01, 1,  90.0  
SR4, 2000-12-01, 1,  106.0 
SR4, 2001-01-01, 1,  69.0  
SR4, 2001-02-01, 1,  74.0  
SR4, 2001-03-01, 1,  58.0  
SR4, 2001-04-01, 1,  52.0  
SR4, 2001-05-01, 1,  39.0  
SR4, 2001-06-01, 1,  27.0  
SR4, 2001-07-01, 1,  80.0  
SR4, 2001-08-01, 1,  56.0  
SR4, 2001-09-01, 1,  63.0  
SR4, 2001-10-01, 1,  28.0  
SR4, 2001-11-01, 1,  67.0  
SR4, 2001-12-01, 1,  87.0  
